Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
3,4,2013-06-06,8051,840,1,1,0,0
4,4,2013-06-06,8695,1233,1,1,0,0
5,4,2013-06-06,5235,579,1,1,0,0
6,4,2013-06-06,6780,781,1,1,0,0
7,4,2013-06-06,8535,966,1,1,0,0
8,4,2013-06-06,6312,812,1,1,0,0
9,4,2013-06-06,4997,527,1,1,0,0
10,4,2013-06-06,5958,649,1,1,0,0
11,4,2013-06-06,8026,1247,1,1,0,0
12,4,2013-06-06,7693,969,1,1,0,0
13,4,2013-06-06,5084,369,1,1,0,0
14,4,2013-06-06,5797,673,1,1,0,0
15,4,2013-06-06,6401,644,1,1,0,0
16,4,2013-06-06,7226,922,1,1,0,0
17,4,2013-06-06,6740,916,1,1,0,0
18,4,2013-06-06,5674,625,1,1,0,0
19,4,2013-06-06,6676,662,1,1,0,0
20,4,2013-06-06,9133,1027,1,1,0,0
1,3,2013-06-05,5012,575,1,1,0,0
2,3,2013-06-05,6682,823,1,1,0,0
3,3,2013-06-05,7714,816,1,1,0,0
4,3,2013-06-05,9537,1252,1,1,0,0
5,3,2013-06-05,5349,682,1,1,0,0
6,3,2013-06-05,7138,780,1,1,0,0
7,3,2013-06-05,8210,941,1,1,0,0
8,3,2013-06-05,5549,659,1,1,0,0
9,3,2013-06-05,5090,498,1,1,0,0
10,3,2013-06-05,5440,596,1,1,0,0
11,3,2013-06-05,8321,1271,1,1,0,0
12,3,2013-06-05,8103,957,1,1,0,0
13,3,2013-06-05,5283,419,1,1,0,0
14,3,2013-06-05,6421,724,1,1,0,0
15,3,2013-06-05,6224,648,1,1,0,0
16,3,2013-06-05,8152,946,1,1,0,0
17,3,2013-06-05,7257,920,1,1,0,0
18,3,2013-06-05,5853,673,1,1,0,0
19,3,2013-06-05,6370,609,1,1,0,0
20,3,2013-06-05,7705,877,1,1,0,0
1,2,2013-06-04,5220,558,1,1,0,0
2,2,2013-06-04,6280,709,1,1,0,0
3,2,2013-06-04,8935,904,1,1,0,0
4,2,2013-06-04,10584,1379,1,1,0,0
5,2,2013-06-04,3374,422,1,1,0,0
6,2,2013-06-04,7563,807,1,1,0,0
7,2,2013-06-04,10746,1198,1,1,0,0
8,2,2013-06-04,7059,779,1,1,0,0
9,2,2013-06-04,5728,500,1,1,0,0
10,2,2013-06-04,5906,610,1,1,0,0
11,2,2013-06-04,8920,1343,1,1,0,0
12,2,2013-06-04,8637,949,1,1,0,0
13,2,2013-06-04,6100,448,1,1,0,0
14,2,2013-06-04,6580,708,1,1,0,0
15,2,2013-06-04,6992,699,1,1,0,0
16,2,2013-06-04,8995,1019,1,1,0,0
17,2,2013-06-04,7996,1027,1,1,0,0
18,2,2013-06-04,6671,719,1,1,0,0
19,2,2013-06-04,6778,685,1,1,0,0
20,2,2013-06-04,8752,965,1,1,0,0
1,1,2013-06-03,5422,619,1,1,0,0
2,1,2013-06-03,6959,753,1,1,0,0
3,1,2013-06-03,10025,1014,1,1,0,0
4,1,2013-06-03,13444,1626,1,1,0,0
5,1,2013-06-03,0,0,0,1,0,0
6,1,2013-06-03,7155,768,1,1,0,0
7,1,2013-06-03,12730,1214,1,1,0,0
8,1,2013-06-03,7562,835,1,1,0,0
9,1,2013-06-03,7387,641,1,1,0,0
10,1,2013-06-03,6538,705,1,1,0,0
11,1,2013-06-03,10075,1385,1,1,0,0
12,1,2013-06-03,11170,1176,1,1,0,0
13,1,2013-06-03,7611,527,1,1,0,0
14,1,2013-06-03,8006,820,1,1,0,0
15,1,2013-06-03,7771,775,1,1,0,0
16,1,2013-06-03,10067,1033,1,1,0,0
17,1,2013-06-03,9928,1161,1,1,0,0
18,1,2013-06-03,7379,782,1,1,0,0
19,1,2013-06-03,9740,855,1,1,0,0
20,1,2013-06-03,8434,885,1,1,0,0
1,7,2013-06-02,0,0,0,0,0,0
2,7,2013-06-02,0,0,0,0,0,0
3,7,2013-06-02,0,0,0,0,0,0
4,7,2013-06-02,0,0,0,0,0,0
5,7,2013-06-02,0,0,0,0,0,0
6,7,2013-06-02,0,0,0,0,0,0
7,7,2013-06-02,0,0,0,0,0,0
8,7,2013-06-02,0,0,0,0,0,0
9,7,2013-06-02,0,0,0,0,0,0
10,7,2013-06-02,0,0,0,0,0,0
11,7,2013-06-02,0,0,0,0,0,0
12,7,2013-06-02,0,0,0,0,0,0
13,7,2013-06-02,0,0,0,0,0,0
14,7,2013-06-02,0,0,0,0,0,0
15,7,2013-06-02,0,0,0,0,0,0
16,7,2013-06-02,0,0,0,0,0,0
17,7,2013-06-02,0,0,0,0,0,0
18,7,2013-06-02,0,0,0,0,0,0
19,7,2013-06-02,0,0,0,0,0,0
20,7,2013-06-02,0,0,0,0,0,0
1,6,2013-06-01,5693,662,1,0,0,0
2,6,2013-06-01,2335,295,1,0,0,0
3,6,2013-06-01,4947,587,1,0,0,0
4,6,2013-06-01,11592,1554,1,0,0,0
5,6,2013-06-01,2157,259,1,0,0,0
6,6,2013-06-01,4282,445,1,0,0,0
7,6,2013-06-01,7098,794,1,0,0,0
8,6,2013-06-01,2678,325,1,0,0,0
9,6,2013-06-01,5321,498,1,0,0,0
10,6,2013-06-01,4623,489,1,0,0,0
11,6,2013-06-01,6777,976,1,0,0,0
12,6,2013-06-01,6939,855,1,0,0,0
13,6,2013-06-01,4742,394,1,0,0,0
14,6,2013-06-01,3413,415,1,0,0,0
15,6,2013-06-01,6225,673,1,0,0,0
16,6,2013-06-01,5251,518,1,0,0,0
17,6,2013-06-01,2705,390,1,0,0,0
18,6,2013-06-01,4729,534,1,0,0,0
19,6,2013-06-01,4499,405,1,0,0,0
20,6,2013-06-01,5730,517,1,0,0,0
1,5,2013-05-31,7893,795,1,1,0,0
2,5,2013-05-31,5916,632,1,1,0,0
3,5,2013-05-31,12211,1167,1,1,0,0
4,5,2013-05-31,13064,1639,1,1,0,0
5,5,2013-05-31,6082,679,1,1,0,0
6,5,2013-05-31,9521,1003,1,1,0,0
7,5,2013-05-31,11727,1237,1,1,0,0
8,5,2013-05-31,5701,676,1,1,0,0
9,5,2013-05-31,8529,691,1,1,0,0
10,5,2013-05-31,6102,621,1,1,0,0
11,5,2013-05-31,10085,1410,1,1,0,0
12,5,2013-05-31,8790,1030,1,1,0,0
13,5,2013-05-31,7926,533,1,1,0,1
14,5,2013-05-31,8122,873,1,1,0,0
15,5,2013-05-31,8500,811,1,1,0,0
16,5,2013-05-31,9257,861,1,1,0,1
17,5,2013-05-31,8886,1085,1,1,0,0
18,5,2013-05-31,9731,1008,1,1,0,0
19,5,2013-05-31,12233,975,1,1,0,0
20,5,2013-05-31,7180,735,1,1,0,1
1,4,2013-05-30,0,0,0,1,a,0
2,4,2013-05-30,5822,631,1,1,0,0
3,4,2013-05-30,0,0,0,1,a,0
4,4,2013-05-30,8975,1205,1,1,0,0
5,4,2013-05-30,5065,576,1,1,a,0
6,4,2013-05-30,6594,742,1,1,a,0
7,4,2013-05-30,9571,1005,1,1,0,0
8,4,2013-05-30,7077,867,1,1,0,0
9,4,2013-05-30,0,0,0,1,a,0
10,4,2013-05-30,5037,560,1,1,0,0
11,4,2013-05-30,9075,1225,1,1,0,0
12,4,2013-05-30,8275,921,1,1,0,0
13,4,2013-05-30,0,0,0,1,a,1
14,4,2013-05-30,0,0,0,1,a,0
15,4,2013-05-30,8458,786,1,1,0,0
16,4,2013-05-30,0,0,0,1,a,1
17,4,2013-05-30,7976,992,1,1,0,0
18,4,2013-05-30,6187,648,1,1,0,0
19,4,2013-05-30,0,0,0,1,a,0
20,4,2013-05-30,0,0,0,1,a,1
1,3,2013-05-29,5784,641,1,1,0,0
2,3,2013-05-29,5345,679,1,1,0,0
3,3,2013-05-29,9222,945,1,1,0,0
4,3,2013-05-29,9457,1263,1,1,0,0
5,3,2013-05-29,5334,655,1,1,0,0
6,3,2013-05-29,6571,779,1,1,0,0
7,3,2013-05-29,8626,858,1,1,0,0
8,3,2013-05-29,6244,663,1,1,0,0
9,3,2013-05-29,6863,572,1,1,0,0
10,3,2013-05-29,5275,601,1,1,0,0
11,3,2013-05-29,8723,1165,1,1,0,0
12,3,2013-05-29,8895,949,1,1,0,0
13,3,2013-05-29,6906,533,1,1,0,1
14,3,2013-05-29,7298,753,1,1,0,0
15,3,2013-05-29,6742,636,1,1,0,0
16,3,2013-05-29,8956,866,1,1,0,1
17,3,2013-05-29,7154,875,1,1,0,0
18,3,2013-05-29,6175,729,1,1,0,0
19,3,2013-05-29,8494,763,1,1,0,0
20,3,2013-05-29,8150,941,1,1,0,1
1,2,2013-05-28,4995,555,1,1,0,0
2,2,2013-05-28,5732,665,1,1,0,0
3,2,2013-05-28,9168,911,1,1,0,0
4,2,2013-05-28,9804,1263,1,1,0,0
5,2,2013-05-28,5725,651,1,1,0,0
6,2,2013-05-28,6508,749,1,1,0,0
7,2,2013-05-28,10304,1115,1,1,0,0
8,2,2013-05-28,6662,759,1,1,0,0
9,2,2013-05-28,6044,533,1,1,0,0
10,2,2013-05-28,5303,602,1,1,0,0
11,2,2013-05-28,8578,1236,1,1,0,0
12,2,2013-05-28,8900,978,1,1,0,0
13,2,2013-05-28,5271,395,1,1,0,1
14,2,2013-05-28,5999,670,1,1,0,0
15,2,2013-05-28,6630,651,1,1,0,0
16,2,2013-05-28,7454,832,1,1,0,1
17,2,2013-05-28,8755,1057,1,1,0,0
18,2,2013-05-28,6557,651,1,1,0,0
19,2,2013-05-28,7147,709,1,1,0,0
20,2,2013-05-28,9149,991,1,1,0,1
1,1,2013-05-27,5519,606,1,1,0,0
2,1,2013-05-27,6751,678,1,1,0,0
3,1,2013-05-27,9551,948,1,1,0,0
4,1,2013-05-27,11293,1490,1,1,0,0
5,1,2013-05-27,6746,707,1,1,0,0
6,1,2013-05-27,7806,864,1,1,0,0
7,1,2013-05-27,11260,1114,1,1,0,0
8,1,2013-05-27,8313,890,1,1,0,0
9,1,2013-05-27,7262,650,1,1,0,0
10,1,2013-05-27,5889,624,1,1,0,0
11,1,2013-05-27,9651,1306,1,1,0,0
12,1,2013-05-27,11416,1177,1,1,0,0
13,1,2013-05-27,8011,532,1,1,0,1
14,1,2013-05-27,7942,861,1,1,0,0
15,1,2013-05-27,8071,745,1,1,0,0
16,1,2013-05-27,8952,922,1,1,0,1
17,1,2013-05-27,8757,1013,1,1,0,0
18,1,2013-05-27,7693,824,1,1,0,0
19,1,2013-05-27,8958,752,1,1,0,0
20,1,2013-05-27,8776,889,1,1,0,1
1,7,2013-05-26,0,0,0,0,0,0
2,7,2013-05-26,0,0,0,0,0,0
3,7,2013-05-26,0,0,0,0,0,0
4,7,2013-05-26,0,0,0,0,0,0
5,7,2013-05-26,0,0,0,0,0,0
6,7,2013-05-26,0,0,0,0,0,0
7,7,2013-05-26,0,0,0,0,0,0
8,7,2013-05-26,0,0,0,0,0,0
9,7,2013-05-26,0,0,0,0,0,0
10,7,2013-05-26,0,0,0,0,0,0
11,7,2013-05-26,0,0,0,0,0,0
12,7,2013-05-26,0,0,0,0,0,0
13,7,2013-05-26,0,0,0,0,0,0
14,7,2013-05-26,0,0,0,0,0,0
15,7,2013-05-26,0,0,0,0,0,0
16,7,2013-05-26,0,0,0,0,0,0
17,7,2013-05-26,0,0,0,0,0,0
18,7,2013-05-26,0,0,0,0,0,0
19,7,2013-05-26,0,0,0,0,0,0
20,7,2013-05-26,0,0,0,0,0,0
1,6,2013-05-25,4408,538,1,0,0,0
2,6,2013-05-25,2823,453,1,0,0,0
3,6,2013-05-25,4144,468,1,0,0,0
4,6,2013-05-25,9971,1413,1,0,0,0
5,6,2013-05-25,1668,209,1,0,0,0
6,6,2013-05-25,4100,449,1,0,0,0
7,6,2013-05-25,4084,424,1,0,0,0
8,6,2013-05-25,2064,287,1,0,0,0
9,6,2013-05-25,5562,507,1,0,0,0
10,6,2013-05-25,4677,522,1,0,0,0
11,6,2013-05-25,4797,657,1,0,0,0
12,6,2013-05-25,4741,623,1,0,0,0
13,6,2013-05-25,4139,376,1,0,0,0
14,6,2013-05-25,3526,428,1,0,0,0
15,6,2013-05-25,5844,600,1,0,0,0
16,6,2013-05-25,4383,491,1,0,0,0
17,6,2013-05-25,2693,350,1,0,0,0
18,6,2013-05-25,3719,452,1,0,0,0
19,6,2013-05-25,3066,368,1,0,0,0
20,6,2013-05-25,5080,469,1,0,0,0
1,5,2013-05-24,4232,534,1,0,0,0
2,5,2013-05-24,3778,534,1,0,0,0
3,5,2013-05-24,6220,780,1,0,0,0
4,5,2013-05-24,7737,1101,1,0,0,0
5,5,2013-05-24,3830,501,1,0,0,0
6,5,2013-05-24,6397,780,1,0,0,0
7,5,2013-05-24,7303,961,1,0,0,0
8,5,2013-05-24,3944,532,1,0,0,0
9,5,2013-05-24,4678,468,1,0,0,0
10,5,2013-05-24,5093,615,1,0,0,0
11,5,2013-05-24,6900,1043,1,0,0,0
12,5,2013-05-24,6057,797,1,0,0,0
13,5,2013-05-24,4503,359,1,0,0,1
14,5,2013-05-24,5215,641,1,0,0,0
15,5,2013-05-24,5824,614,1,0,0,0
16,5,2013-05-24,5692,673,1,0,0,1
17,5,2013-05-24,5425,796,1,0,0,0
18,5,2013-05-24,6413,807,1,0,0,0
19,5,2013-05-24,5180,610,1,0,0,0
20,5,2013-05-24,6231,704,1,0,0,1
1,4,2013-05-23,4030,536,1,0,0,0
2,4,2013-05-23,3916,553,1,0,0,0
3,4,2013-05-23,4929,648,1,0,0,0
4,4,2013-05-23,7078,1098,1,0,0,0
5,4,2013-05-23,3930,507,1,0,0,0
6,4,2013-05-23,6249,763,1,0,0,0
7,4,2013-05-23,7385,893,1,0,0,0
8,4,2013-05-23,4726,690,1,0,0,0
9,4,2013-05-23,3948,397,1,0,0,0
10,4,2013-05-23,3686,449,1,0,0,0
11,4,2013-05-23,6884,1123,1,0,0,0
12,4,2013-05-23,6366,828,1,0,0,0
13,4,2013-05-23,3546,309,1,0,0,1
14,4,2013-05-23,4309,565,1,0,0,0
15,4,2013-05-23,5301,612,1,0,0,0
16,4,2013-05-23,6006,694,1,0,0,1
17,4,2013-05-23,5341,753,1,0,0,0
18,4,2013-05-23,5030,635,1,0,0,0
19,4,2013-05-23,4701,558,1,0,0,0
20,4,2013-05-23,7953,923,1,0,0,1
1,3,2013-05-22,3559,507,1,0,0,0
2,3,2013-05-22,4663,609,1,0,0,0
3,3,2013-05-22,5617,702,1,0,0,0
4,3,2013-05-22,7456,1121,1,0,0,0
5,3,2013-05-22,4381,544,1,0,0,1
6,3,2013-05-22,5498,686,1,0,0,1
7,3,2013-05-22,5897,722,1,0,0,0
8,3,2013-05-22,4062,528,1,0,0,0
9,3,2013-05-22,4727,451,1,0,0,0
10,3,2013-05-22,5030,608,1,0,0,0
11,3,2013-05-22,6355,1002,1,0,0,0
12,3,2013-05-22,5171,684,1,0,0,0
13,3,2013-05-22,3514,302,1,0,0,1
14,3,2013-05-22,4531,588,1,0,0,0
15,3,2013-05-22,5017,560,1,0,0,0
16,3,2013-05-22,6426,744,1,0,0,1
17,3,2013-05-22,4832,700,1,0,0,0
18,3,2013-05-22,5418,664,1,0,0,0
19,3,2013-05-22,5071,565,1,0,0,0
20,3,2013-05-22,7423,850,1,0,0,1
1,2,2013-05-21,4789,602,1,0,0,0
2,2,2013-05-21,4548,622,1,0,0,0
3,2,2013-05-21,6829,829,1,0,0,1
4,2,2013-05-21,9778,1347,1,0,0,1
5,2,2013-05-21,4495,573,1,0,0,1
6,2,2013-05-21,7053,864,1,0,0,1
7,2,2013-05-21,7332,870,1,0,0,0
8,2,2013-05-21,4675,614,1,0,0,0
9,2,2013-05-21,6111,579,1,0,0,1
10,2,2013-05-21,4846,559,1,0,0,1
11,2,2013-05-21,6683,995,1,0,0,0
12,2,2013-05-21,5961,759,1,0,0,0
13,2,2013-05-21,4387,402,1,0,0,1
14,2,2013-05-21,5710,732,1,0,0,1
15,2,2013-05-21,5810,670,1,0,0,0
16,2,2013-05-21,7365,865,1,0,0,1
17,2,2013-05-21,6101,894,1,0,0,0
18,2,2013-05-21,5930,686,1,0,0,0
19,2,2013-05-21,5624,644,1,0,0,1
20,2,2013-05-21,8428,929,1,0,0,1
1,1,2013-05-20,0,0,0,0,a,0
2,1,2013-05-20,0,0,0,0,a,0
3,1,2013-05-20,0,0,0,0,a,0
4,1,2013-05-20,0,0,0,0,a,0
5,1,2013-05-20,0,0,0,0,a,1
6,1,2013-05-20,0,0,0,0,a,1
7,1,2013-05-20,0,0,0,0,a,0
8,1,2013-05-20,0,0,0,0,a,0
9,1,2013-05-20,0,0,0,0,a,0
10,1,2013-05-20,0,0,0,0,a,0
11,1,2013-05-20,0,0,0,0,a,0
12,1,2013-05-20,0,0,0,0,a,0
13,1,2013-05-20,0,0,0,0,a,0
14,1,2013-05-20,0,0,0,0,a,0
15,1,2013-05-20,0,0,0,0,a,0
16,1,2013-05-20,0,0,0,0,a,0
17,1,2013-05-20,0,0,0,0,a,0
18,1,2013-05-20,0,0,0,0,a,0
19,1,2013-05-20,0,0,0,0,a,0
20,1,2013-05-20,0,0,0,0,a,0
1,7,2013-05-19,0,0,0,0,0,0
2,7,2013-05-19,0,0,0,0,0,0
3,7,2013-05-19,0,0,0,0,0,0
4,7,2013-05-19,0,0,0,0,0,0
5,7,2013-05-19,0,0,0,0,0,0
6,7,2013-05-19,0,0,0,0,0,0
7,7,2013-05-19,0,0,0,0,0,0
8,7,2013-05-19,0,0,0,0,0,0
9,7,2013-05-19,0,0,0,0,0,0
10,7,2013-05-19,0,0,0,0,0,0
11,7,2013-05-19,0,0,0,0,0,0
12,7,2013-05-19,0,0,0,0,0,0
13,7,2013-05-19,0,0,0,0,0,0
14,7,2013-05-19,0,0,0,0,0,0
15,7,2013-05-19,0,0,0,0,0,0
16,7,2013-05-19,0,0,0,0,0,0
17,7,2013-05-19,0,0,0,0,0,0
18,7,2013-05-19,0,0,0,0,0,0
19,7,2013-05-19,0,0,0,0,0,0
20,7,2013-05-19,0,0,0,0,0,0
1,6,2013-05-18,4413,535,1,0,0,0
2,6,2013-05-18,2343,325,1,0,0,0
3,6,2013-05-18,3946,443,1,0,0,0
4,6,2013-05-18,10853,1554,1,0,0,0
5,6,2013-05-18,1939,237,1,0,0,0
6,6,2013-05-18,3822,434,1,0,0,0
7,6,2013-05-18,7121,786,1,0,0,0
8,6,2013-05-18,2549,312,1,0,0,0
9,6,2013-05-18,5175,457,1,0,0,0
10,6,2013-05-18,4216,469,1,0,0,0
11,6,2013-05-18,6743,958,1,0,0,0
12,6,2013-05-18,5613,712,1,0,0,0
13,6,2013-05-18,4673,409,1,0,0,0
14,6,2013-05-18,3234,421,1,0,0,0
15,6,2013-05-18,6332,683,1,0,0,0
16,6,2013-05-18,5257,587,1,0,0,0
17,6,2013-05-18,2161,308,1,0,0,0
18,6,2013-05-18,4168,486,1,0,0,0
19,6,2013-05-18,4312,383,1,0,0,0
20,6,2013-05-18,5309,521,1,0,0,0
1,5,2013-05-17,4856,597,1,1,0,0
2,5,2013-05-17,4582,541,1,1,0,0
3,5,2013-05-17,7980,827,1,1,0,0
4,5,2013-05-17,9049,1252,1,1,0,0
5,5,2013-05-17,5354,612,1,1,0,0
6,5,2013-05-17,7346,838,1,1,0,0
7,5,2013-05-17,8936,1048,1,1,0,0
8,5,2013-05-17,5413,673,1,1,0,0
9,5,2013-05-17,5511,517,1,1,0,0
10,5,2013-05-17,6042,649,1,1,0,0
11,5,2013-05-17,8070,1241,1,1,0,0
12,5,2013-05-17,7427,906,1,1,0,0
13,5,2013-05-17,6336,454,1,1,0,0
14,5,2013-05-17,6479,748,1,1,0,0
15,5,2013-05-17,7016,723,1,1,0,0
16,5,2013-05-17,8376,925,1,1,0,0
17,5,2013-05-17,6353,825,1,1,0,0
18,5,2013-05-17,7121,822,1,1,0,0
19,5,2013-05-17,7480,705,1,1,0,0
20,5,2013-05-17,7157,788,1,1,0,0
1,4,2013-05-16,4448,544,1,1,0,0
2,4,2013-05-16,5317,635,1,1,0,0
3,4,2013-05-16,8081,886,1,1,0,0
4,4,2013-05-16,8839,1193,1,1,0,0
5,4,2013-05-16,4790,598,1,1,0,0
6,4,2013-05-16,6902,792,1,1,0,0
7,4,2013-05-16,8754,976,1,1,0,0
8,4,2013-05-16,6893,845,1,1,0,0
9,4,2013-05-16,5497,496,1,1,0,0
10,4,2013-05-16,5810,610,1,1,0,0
11,4,2013-05-16,7932,1208,1,1,0,0
12,4,2013-05-16,7423,895,1,1,0,0
13,4,2013-05-16,5464,432,1,1,0,0
14,4,2013-05-16,5979,669,1,1,0,0
15,4,2013-05-16,6485,647,1,1,0,0
16,4,2013-05-16,7310,888,1,1,0,0
17,4,2013-05-16,6930,910,1,1,0,0
18,4,2013-05-16,5982,691,1,1,0,0
19,4,2013-05-16,6455,641,1,1,0,0
20,4,2013-05-16,9834,1096,1,1,0,0
1,3,2013-05-15,4790,576,1,1,0,0
2,3,2013-05-15,6263,807,1,1,0,0
3,3,2013-05-15,8094,878,1,1,0,0
4,3,2013-05-15,9446,1218,1,1,0,0
5,3,2013-05-15,5443,662,1,1,0,0
6,3,2013-05-15,7219,834,1,1,0,0
7,3,2013-05-15,9086,944,1,1,0,0
8,3,2013-05-15,5857,686,1,1,0,0
9,3,2013-05-15,5735,520,1,1,0,0
10,3,2013-05-15,5275,571,1,1,0,0
11,3,2013-05-15,7885,1204,1,1,0,0
12,3,2013-05-15,8069,946,1,1,0,0
13,3,2013-05-15,4514,366,1,1,0,0
14,3,2013-05-15,5941,681,1,1,0,0
15,3,2013-05-15,5785,588,1,1,0,0
16,3,2013-05-15,8615,931,1,1,0,0
17,3,2013-05-15,7583,949,1,1,0,0
18,3,2013-05-15,5715,698,1,1,0,0
19,3,2013-05-15,6969,691,1,1,0,0
20,3,2013-05-15,8197,967,1,1,0,0
1,2,2013-05-14,5083,574,1,1,0,0
2,2,2013-05-14,5913,672,1,1,0,0
3,2,2013-05-14,8802,937,1,1,0,0
4,2,2013-05-14,10091,1302,1,1,0,0
5,2,2013-05-14,5587,624,1,1,0,0
6,2,2013-05-14,7179,849,1,1,0,0
7,2,2013-05-14,10353,1152,1,1,0,0
8,2,2013-05-14,7531,826,1,1,0,0
9,2,2013-05-14,6414,559,1,1,0,0
10,2,2013-05-14,6194,610,1,1,0,0
11,2,2013-05-14,9162,1228,1,1,0,0
12,2,2013-05-14,8723,951,1,1,0,0
13,2,2013-05-14,5602,411,1,1,0,0
14,2,2013-05-14,6618,723,1,1,0,0
15,2,2013-05-14,7189,688,1,1,0,0
16,2,2013-05-14,8966,994,1,1,0,0
17,2,2013-05-14,8370,1025,1,1,0,0
18,2,2013-05-14,6491,717,1,1,0,0
19,2,2013-05-14,7160,730,1,1,0,0
20,2,2013-05-14,9057,991,1,1,0,0
1,1,2013-05-13,6106,660,1,1,0,0
2,1,2013-05-13,6604,739,1,1,0,0
3,1,2013-05-13,8836,860,1,1,0,0
4,1,2013-05-13,12178,1559,1,1,0,0
5,1,2013-05-13,6862,752,1,1,0,0
6,1,2013-05-13,8389,979,1,1,0,0
7,1,2013-05-13,11380,1158,1,1,0,0
8,1,2013-05-13,7419,791,1,1,0,0
9,1,2013-05-13,6902,597,1,1,0,0
10,1,2013-05-13,6948,710,1,1,0,0
11,1,2013-05-13,8904,1246,1,1,0,0
12,1,2013-05-13,9414,1038,1,1,0,0
13,1,2013-05-13,7230,489,1,1,0,0
14,1,2013-05-13,6877,765,1,1,0,0
15,1,2013-05-13,8146,746,1,1,0,0
16,1,2013-05-13,9212,987,1,1,0,0
17,1,2013-05-13,9247,1088,1,1,0,0
18,1,2013-05-13,8117,832,1,1,0,0
19,1,2013-05-13,8080,788,1,1,0,0
20,1,2013-05-13,10078,971,1,1,0,0
1,7,2013-05-12,0,0,0,0,0,0
2,7,2013-05-12,0,0,0,0,0,0
3,7,2013-05-12,0,0,0,0,0,0
4,7,2013-05-12,0,0,0,0,0,0
5,7,2013-05-12,0,0,0,0,0,0
6,7,2013-05-12,0,0,0,0,0,0
7,7,2013-05-12,0,0,0,0,0,0
8,7,2013-05-12,0,0,0,0,0,0
9,7,2013-05-12,0,0,0,0,0,0
10,7,2013-05-12,0,0,0,0,0,0
11,7,2013-05-12,0,0,0,0,0,0
12,7,2013-05-12,0,0,0,0,0,0
13,7,2013-05-12,0,0,0,0,0,0
14,7,2013-05-12,0,0,0,0,0,0
15,7,2013-05-12,0,0,0,0,0,0
16,7,2013-05-12,0,0,0,0,0,0
17,7,2013-05-12,0,0,0,0,0,0
18,7,2013-05-12,0,0,0,0,0,0
19,7,2013-05-12,0,0,0,0,0,0
20,7,2013-05-12,0,0,0,0,0,0
1,6,2013-05-11,5064,640,1,0,0,0
2,6,2013-05-11,2702,367,1,0,0,0
3,6,2013-05-11,6103,847,1,0,0,0
4,6,2013-05-11,10399,1461,1,0,0,0
5,6,2013-05-11,1788,234,1,0,0,0
6,6,2013-05-11,4094,467,1,0,0,0
7,6,2013-05-11,6153,729,1,0,0,0
8,6,2013-05-11,2552,320,1,0,0,0
9,6,2013-05-11,5021,490,1,0,0,0
10,6,2013-05-11,4506,496,1,0,0,0
11,6,2013-05-11,6488,936,1,0,0,0
12,6,2013-05-11,5994,795,1,0,0,0
13,6,2013-05-11,4930,439,1,0,0,0
14,6,2013-05-11,3072,389,1,0,0,0
15,6,2013-05-11,5570,599,1,0,0,0
16,6,2013-05-11,5586,594,1,0,0,0
17,6,2013-05-11,2750,381,1,0,0,0
18,6,2013-05-11,3997,486,1,0,0,0
19,6,2013-05-11,4090,394,1,0,0,0
20,6,2013-05-11,5235,479,1,0,0,0
1,5,2013-05-10,5409,644,1,0,0,0
2,5,2013-05-10,4888,636,1,0,0,1
3,5,2013-05-10,7821,909,1,0,0,0
4,5,2013-05-10,10624,1492,1,0,0,1
5,5,2013-05-10,4937,595,1,0,0,1
6,5,2013-05-10,6355,719,1,0,0,1
7,5,2013-05-10,10983,1348,1,0,0,1
8,5,2013-05-10,4974,639,1,0,0,1
9,5,2013-05-10,5966,550,1,0,0,0
10,5,2013-05-10,5945,643,1,0,0,1
11,5,2013-05-10,8830,1336,1,0,0,1
12,5,2013-05-10,7022,917,1,0,0,1
13,5,2013-05-10,5747,458,1,0,0,0
14,5,2013-05-10,6314,767,1,0,0,0
15,5,2013-05-10,7063,747,1,0,0,1
16,5,2013-05-10,8009,910,1,0,0,0
17,5,2013-05-10,7012,984,1,0,0,1
18,5,2013-05-10,7026,886,1,0,0,1
19,5,2013-05-10,6965,689,1,0,0,0
20,5,2013-05-10,6297,700,1,0,0,0
1,4,2013-05-09,0,0,0,0,a,0
2,4,2013-05-09,0,0,0,0,a,0
3,4,2013-05-09,0,0,0,0,a,0
4,4,2013-05-09,0,0,0,0,a,0
5,4,2013-05-09,0,0,0,0,a,0
6,4,2013-05-09,0,0,0,0,a,0
7,4,2013-05-09,0,0,0,0,a,0
8,4,2013-05-09,0,0,0,0,a,0
9,4,2013-05-09,0,0,0,0,a,0
10,4,2013-05-09,0,0,0,0,a,0
11,4,2013-05-09,0,0,0,0,a,0
12,4,2013-05-09,0,0,0,0,a,0
13,4,2013-05-09,0,0,0,0,a,0
14,4,2013-05-09,0,0,0,0,a,0
15,4,2013-05-09,0,0,0,0,a,0
16,4,2013-05-09,0,0,0,0,a,0
17,4,2013-05-09,0,0,0,0,a,0
18,4,2013-05-09,0,0,0,0,a,0
19,4,2013-05-09,0,0,0,0,a,0
20,4,2013-05-09,0,0,0,0,a,0
1,3,2013-05-08,5230,631,1,0,0,0
2,3,2013-05-08,5605,752,1,0,0,0
3,3,2013-05-08,6866,838,1,0,0,0
4,3,2013-05-08,9078,1316,1,0,0,0
5,3,2013-05-08,4680,647,1,0,0,0
